,category,prod_id,rating,polarity,review,review_len,review_id
3507,Cell_Phones_and_Accessories,B001TL0Z72,5.0,positive,wifi and navigation is supergood htc is a classic smartphone that greatly combines a real smart phone and a pc personalized it to my style and proud of my choice,30,13
3508,Cell_Phones_and_Accessories,B001TL0Z72,2.0,negative,htc 8925 i ordered i am not satisfied with this product event it is not playing youtube video and it is worst compare to e63,25,14
3509,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,used it for my pioneer f90bt in my chevy impala 02 works great i guess hopes this helps some one like it helped me,24,0
3510,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,i used this product to install a clarion cx-501 into a 2010 chev colorado this product did it is job and lined up well in the truck,26,1
3511,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,this mounting kit worked well for the jvc double din hd i installed in my colorado it took a couple of reads through the manual as it is not extremley detailed to understand the mounting take your time and inspect the factory mounting you have to remove a number of the plastic tabs from the side mounts it did fit well and secure once screwed in note removing the faceplate on the colorado to access the stereo was easy look for it on you tube,85,2
3512,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,face plate did not fit it was too small for the pyle pldd75bg 7 in double din for my 2005 express cargo van check the metra site and it said this kit was for my van only used the side mounts to hold the pyle in the dash,48,3
3513,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,i ordered this to use in a 2003 chevy tracker the faceplate would not fit with the trackers original dashboard radio cover but it did fit the boss 822ua in-dash double-din cd / mp3 receiver with front panel aux input usb sd card that i was putting in the tracker not using the mounting kit faceplate was no big deal the radio fit in the dash nicely and looks fine with just the original dashplate the mounting brackets had many different mounting variations and naturally noone of them lined up exactly right i drilled some holes to make them attachable to the radio then decided if I am going to drill holes i might as well drill them in the mounting brackets from the stock radio which i know will match the mounting holes in the front of the dash so i did long story short i gave this 3 stars because it was not a bad piece of equipment but it was not compatible out of the box with the 03 tracker even although when i looked it up it stated it was,179,4
3514,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,bought this adapter for my new head unit in my 2006 isuzu ascender and it did not fit it also does not fit together properly but even if it did it still would not fit waste of 15,35,5
3515,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,it does what it describes one gripe i have although is that the screws used to attach the headunit do not have any tooling so you must use a wrench and some elbow grease i do not see any significant security in this because if a thief wants you radio he can just as easily take the mounting bracket with it only way i can see improving this product is to make the screws an allen or flathead or something,79,6
3516,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,it said i could fit this in my car when i looked it up on amazon i ordered this and found out after putting in the new radio that it did not fit my chevy trailblazer 05 u might get lucky but do not count on it even if the page says it will fit,53,7
3517,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,center bezel did not fit the stereo kenwood dpx502bt i even dremeled it out to be as large as possible still too small i ended up just mounting the side brackets directly to the head unit with some screws i had laying around and tossing the bezel in the trash be aware that the plastic side brackets are made out of fairly thick and hard plastic it can not be cut with a utility knife as stated in the directions you will need a cut-off wheel on a small rotary tool or possibly something like a jewelers saw to remove whatever mounting tabs are not for your vehicle,104,8
3518,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fit perfect with my new pioneer app radio 4 for reference i have a 07 chevy colorado,17,9
3519,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,fit in my 2008 chevy colorado perfectly 1 star for risking breaking it to cut the other model tabs,19,10
3520,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,received kit it came with two right sides so i had to take a dremmal and make it fit said it would for my car stereo unit it did not had to grind the cheap ass plastic down made it work but it took forever,44,11
3521,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,was made from poor quality materialtabs broke off while installing,10,12
3522,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,piece of junk quit working within a year of installation within 1 week of use the sound kept cutting in and out,22,13
3523,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,got the job done but i actually had to break off parts on the side to get it down to the only screw holes that i needed did not see another option,31,14
3524,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,not the best fit with my jvc head unit but i did manage to beat on my rodeos faceplate / dash and got it to at least look like it fit properly laughing out loud,31,15
3525,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,brackets worked fine after alot of cutting the faceframe did not fit although fortunately i did a pretty good job installing my radio so did not need it,26,16
3526,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,fits the truck 2005 trailblazer but would not fit my kenwood ddx3 had to custom mount it materials were pretty cheap and instructions were terrible,25,17
3527,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,cheapo but if you are careful and know what you are doing you can make this work,15,18
3528,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,the side plates probably would have worked if the tabs i need had not broke while trying to cut off the tabs that are not needed as directed by the instructions one had no room around it for using a razor blade knife it was the last tab i had to do and a few needed tabs were very close to it that they ended up being broken off i am not sure how i could have been more careful,78,19
3529,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,this was exactly what i needed to have to put my double din in my 2003 malibu it even had a factory finish on it that matched perfect with my vehicle interior great product fits perfect looks great,38,20
3530,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,worked great and easy to use once you figure out which tabs to remove product seems flimsy but looks to be rigid enough for it is intended purpose make sure to read the manual first,34,21
3531,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fits my radio installation in my 2005 suburban just be careful when cutting the tabs if you make a mistake you will have to order another kit,27,22
3532,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fit my 04 aztek with only some modification,8,23
3533,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,once installed correctly this works great and for a good price despite reading reviews saying to be careful about cutting the rights tabs i cut too many and ruined it on one side i had to order a second one good thing they are cheap,45,24
3534,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,works for chevy silverado 1500 hd read and follow the directions and it works well with no rattles or squeaks,20,25
3535,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,i ordered a weird sized radio from japan and had to do some resizing with my dremel but all in all it worked out good,25,26
3536,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,should be made from a little stronger material,8,27
3537,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,the tabs do not break easily and then when they do you my break anothe you wanted to keep,18,28
3538,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,the only thing i dislike about it is the sides do not snap in securely it would have worked great except amazon misinformed me that the stereo i bought would fit my 06 chevrolet silverado this caused me to accidentally break on side of the bracket,45,29
3539,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,i bought this to install my pioneer appradio into my 2007 chevy silverado 2500 classic body install was straight forward but the head unit sit too low i probably remove and tried to adjust the unit at lease 4 - 5 times with no luck my cousin with the simlar setup with a apline head unit has the same issue,58,30
3540,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,extremely cheap i have installed many stereos and this broke within two days,13,31
3541,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,one of the great pains in the ass of my life you have to carefully saw away all the pieces you do not need to make it work for your particular mount i get it metra can not release a million different variations but seriously some kind of perforations or something would have been so helpful so much work on the consumer end but it got my stereo mounted in the end so thanks but metra you should perforate it make it so much easier,83,32
3542,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,not for the average joe requires a lot of cutting and fitting to make it useful unuseable tabs have to be cut with a saw instead of simple break off,30,33
3543,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,works as advertised on my 04 siverado was kind of pain to break off all the tabs could be a bit more solid,23,34
3544,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,needed a lot of modification to fit just have some tools handy i was not upset because the fit is perfect now but it is not a direct install,27,35
3545,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,perfect after-marketfinish for the 2005 toyota sienna,9,36
3546,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,i purchased this to use on a 2003 chevy silverado having to break off the unnecessary tabs based on unclear instructions was not ideal but once i got it modified as outlined in instructions it fit ok there has still a smallbetween this and my factory trim if i were to do this again i would buy a different brand,61,37
3547,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,it does not fit 2008 gmc sierra even although it said it would,12,38
3548,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,it works however the curve of the bezel does not match the trim at the top of the bezel where it meets the dash on my 2008 gmc sierra 1500 wt,30,39
3549,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,just like any dash kit from walmart this is terrible quality breaking the tabs i needed to to make it fit the holes was very hard but breaking the ones i needed to keep by accident was all too easy i do not recommend this or sosche,46,40
3550,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,screw holes do not line up right i had to buy a different one,13,41
3551,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,as other reviewers have noted you have to cut a lot of tabs off the kit in order to install it and the directions were not completely correct for my 2003 gmc envoy however it was not hard to figure out what to do and the installation looks good,48,42
3552,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,nothing in this kit works on a 2002 suburban,9,43
3553,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,very easy to make it fit into my truck,9,44
3554,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,this is made of crappie plastic bent alot you are taking the risk that they are going to steal ur stereo it breaks easy,22,45
3555,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,i bought this to help install an aftermarket radio on a 96 buick regal if you follow instructions which are clear enough it is easy to install and does exactly what it says it will do you do have to cut off a lot of tabs but it is relatively soft plastic and very easy to do,57,46
3556,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,poor fitment for my 2003 tahoe the radio was not centered in the dash bezel right and there was aabout 1/8th inch between the dash kit and bezel there are no adjustments on this kit so i ended up cutting and plastic welding a lot on this to make it right,52,47
3557,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,it says it works for chevy avalanche but it do does not line up at all,16,48
3558,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,i had to cut pieces of it to fit in 2002 crv way to much work trying to figure it out,21,49
3559,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,this is one of the cheapest easiest kits that can be purchased fit exactly as it was supposed to and i did not even need to read instructions great durability has been installed for years now with zero issues i recommend it,42,50
3560,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,i bought this as it was reccomended to fit a 2004 chevy silverado i guess sure it fits in the sense that the radio is held in there however the radio pushes against the trim and none of the supplied screws worked it is held in place by one bolt on a silverado all over i would not buy this kit for any vehicle spend the extra few bucks for a better version this one is terrible cheap plastic worse instructions i had to cut some tabs off to test mount it so without even putting it in to see if it fits i can not return it garbage steer clear,108,51
3561,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,it is kind of difficult to cut off the tabs if fit my 03 avalanche but it did not fit the double din stereo,23,52
3562,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,this is the second time I have bought one of these and the second time I have had to get my drill and pocket knife out to make it work they are chevy trucks they are not that rare,35,53
3563,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,makes the radio sit too low in my 2005 suburban the display hits dash trim when it opens and closes using pioneer x5700bhs,23,54
3564,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,this kit is terrible in a 2004 escalade the radio did not clear the bottom and sits about an 8th inch out,21,55
3565,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fit the car dash and new stereo perfectly my son is very happy,13,56
3566,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,be sure to buy a saw and sandpaper at the same time have to cut off most of the tabs and cut and sand to make it fit,28,57
3567,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,equipment was as described and was exactly what was needed,10,58
3568,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,works great but it is not intended for a rookie to install these require quite a bit of customization to make them fit perfectly there are not any better options so purchase with the understanding that if you do not know what you are doing it will fit like crap if you are slightly handy then get after it you will be fine,61,59
3569,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,easy to assemble and install breaking the tabs that was not going to be used was not tricky either some people cut them but i find it easier to get it completely assembled bolted down and then break the useless tabs off carefully bending back and forward until it breaks leaving a smooth flat surface make sure you know the tabs you need to keep,63,60
3570,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,this installation kit was pretty bad it said in the manual and on amazon that it fit my car but it certainly did not i had to cut all the corners off and remove the face place for it to fit so double check the manual before buying I am sure it is on metras website somewhere do not just assume that since amazon says it fits it will fit also there are many pieces on the mounting brackets the side pieces that you will not need so it will instruct you to cut the unneeded pieces off yeah right maybe superman can cut that but this thing is made out of the hardest plastic imaginable what i did is took a lighter and melted the parts i needed to cut so they were soft and easy to cut it will stink like melting plastic but at least you will be able to cut it,146,61
3571,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,clockwork install flawless i have yard metra in the past and will use again,14,62
3572,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,another cheap mounting bracket you have to break off tabs to use,12,63
3573,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,i got the job done it is plastic not metal,9,64
3574,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,it is a double dinn what ever it is for,8,65
3575,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,way overpriced for three pieces of plastic that you have to cut up per instructions to fit your specific vehicle for this price i should have been able to select my specific vehicle and get exactly the mount that fit it instead i had to take a japan blade and cut off five of the six tabs specific to my vehicle also it comes with no mounting screws and neither did my new jensen receiver so now i have to order specific metric screws to make it work installing this new receiver has turned into a week long process,99,66
3576,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,the frame was usable for my 2006 gmc-envoy retrofit project but it took some engineering to cut off all the stuff that was in the way and not cut off too much and a minute later you regret it sounds simpler than it was in practice it came with documentation but it is very poor i understand the cost of printing a decent manual would be prohibitive but why not have higher-quality installation images on their website,78,67
3577,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,this made installing the new boss head unit we got for christmas super easy the head unit would not have fit with out it,23,68
3578,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,works great with double din touchscreen reciever in my 2005 silverado,11,69
3579,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,although it said it would fit my year car it really did not so I am a bit disappointed but i managed to force fit it,24,70
3580,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,side mounts worked good with some hole modifications no mounting screws were included,13,71
3581,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,works great besides one side of the mounting bracket was cracked an it did not mount right,16,72
3582,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,excellent product fast shipping great seller highly recommended,8,73
3583,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,according to metra this should have fit my vehicle i bought this for a 2003 tahoe and it did not line up to the holes on the dash i destroyed it trying to make it work wasted money,38,74
3584,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,left a smallat top of stereo but holds it in place,13,75
3585,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,instructions a little difficult but figured it out,8,76
3586,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,was broken when i received it and made of very cheap plastic would definitely not recommend this just spend the money and get a better product,27,77
3587,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,unfortunately thisdoes not comply to the iso double-din standard as well as one would hope the standard width is supposed to be 180 mm my head unit has a big screen in addition to knobs that go right up within 1/32 of theof the unit this metra harness does not fit over the knobs which are inside the overall profile they do not stick out so there has no way to get the bracket onto the head unit the head units listed width is 180 mm which comes out to about 7 3/32 inches i measured this kits internal window width to be about 6 13/16 close but no cigar it is worth noting that many american manufacturers modify the iso measurements to be 7 x 4 taking that into account 6 13/16 is not an egregious miscalculation likely an intentional decision to make the mount fit right up against the control interface of american-made head units which may have some black space around the edges with my japanese head units strict compliance to the iso standard and controls extending right up to thethere has just not room in this bracket just make sure that your head unit will fit in this bracket and you should be golden seems to be made of your standard hard plastic kinda close to abs but not quite and of solid quality manual provides lots of cars and different installation instructions which tabs to cut off for each one,244,78
3588,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,just as the description said it would be cheaper that the stores too,13,79
3589,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,slots where not aligned with stereo but it did a good job not bad at all,16,80
3590,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,the quality was not the greatest and the fit could have been a little better mounting but it worked and looked ok oddball adjustments had to be rigged,27,81
3591,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,it fits perfect in my 2004 monte carlo a little cheap but it did the trick for my pioneer avh-4700bs,20,82
3592,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,used this on a 2008 trailblazer and it fitted perfectly a little fragile so we are going to order another one but it is exactly what we wanted,27,83
3593,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,this dash kit worked perfectly for our pioneer avhx-5700bhs in our 2005 chevrolet tahoe,14,84
3594,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,this fit and worked well it would be nice if it were aluminum or something more rigid but after install and trim reinstalled it looks factory,26,85
3595,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,used this on my 1995 buick roadmaster wagon to install a blaupunkt new jersey 220 double din yes you have to take a lot of tabs off but if you follow the instructions and use the stock radio as a guide it really works well i would recommend this to anyone with my car,53,86
3596,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,i was happy that i even ordered the correct one for my car however i had to break almost every single tab on each side made me think why can not they just make different ones instead of one why should i pay for it and still have to do all the work it is like the last guy on the assembly line quit that day so this also would not stay clipped in on the side and left too much open space on the top and bottom thank god i have a heavy bag after installing with this,96,87
3597,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,for the inexperienced may prove difficult to work with knowledge of what you can an can not do helps greatly,20,88
3598,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,this works like it should it is the double din install that turned out to be a nightmare do yourself a favor and cut the metal bracket behind the radio or your new radio will never fit kit or no kit i hesitated and tried everything and finally cut it and perfect looks so good,48,89
3599,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,not cool says it fits a 2006 chevy crew it do not very very disappointed same on you guys waited to get it had everything removed ready to install and the dash will not fit tight so there is a,40,90
3600,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,dis not fit with my 2007 buick rainer or the ssl touch screen,13,91
3601,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,bought this kit for my 2003 yukon and my 2004 avalanche and both had the same problems since the radios and dash are exactly the sameon the top and bezel can not lock since radio is not in the proper location i think the slots on the double din are cut wrong from left to right or the tabs were put wrong on the left and right plates i just decided to modify the side slots so the radio moves up putting it in the proper location because this is my 2nd kit and it has the same exact problem metra please look into this and let us know what you find i can add photos of problems and what i did to correct it if needed or wanted,130,92
3602,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,it is a multi-kit as such there has enough variability in it that it will probably work fine for your application a couple of items to keep in mind although first off after it is in it is secure enough just do not expect a rock-solid mounting typically the plastic has some give to it so you will have to persuade it into the position you need this can be a positive of course as that bit of flexibility will be what you will need to mount your unit squarely second the tabs are not pre-cut or scored since it is a multi-kit you will have to remove the majority of tabs that come on the brackets i used a plastic welder to just slice them off you will be fine using either a small saw or jigsaw just remember that you will not be able to just snap these off this is really what makes it better than most multi-kits I have used before if you want to get a higher level of quality you will have to get something application specific but for 95 of us this should be more than enough,181,93
3603,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,arrived earlier than expected and fits my 03 trailblazer perfectly,10,94
3604,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,could be easier to install but it did work,9,95
3605,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,does not fit a double din radio sorry i could not give it less than 1 star,15,96
3606,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,low quality trim piece around radio will not work in my 2004 suburban,12,97
3607,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,really good product am very happy thank you,8,98
3608,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,the only drawback of this adapter is that they try to cover too many vehicles with one kit you end up cutting away 75 of the plastic to just use what mates up with your application it worked but could have been a little better if it were designed for my 1995 buick roadmaster exclusively,55,99
3609,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,you have to cut off pieces and the instructions are horrible before you cut off uneeded pieces get the radio out and really look at everything well you can not rely on the horrible instructions which only clearly show one side really stupid,42,100
3610,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,this thing is a quick way to mount the stereo it is not bomb proof but does the trick,18,101
3611,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,worked perfectly with my toyota matrix 2004 the manual even includes instructions for toyota matrix and pontiac vibes 2003 and 2004 even although amazon displayed a message stating it does not fit a toyota matrix 2004,35,102
3612,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,it was nice and fit my 2005 hummer h2,9,103
3613,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,this kit fit my car just fine but it does not fit the stereo it says it is double din but it is not big enough for a double din unit to fit in it it took me a long time to get around to installing it and now i can not return it complete waste of money d,55,104
3614,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,worked as described wish there was not as much cutting of tabs involved,13,105
3615,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fit my pontiac sunfire 2005 perfect awesome price and fast shipping thanx amazon will recommend product metra makes quality aftermarket car stereo accessories,23,106
3616,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,was as expected needs some adjustments and plastic is fragile if you know anything about installing radios than this will work fine if you do not maybe want to get an extra backup because you ll probablly crack / break it,36,107
3617,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,this kit was a pain in the but to install but once i got everything clipped of it worked great only reason i am giving it 3 stars is because the instructions told me to leave certain things on and then when i tried to put it in i had to clip like 6 more things off other then that it worked great,63,108
3618,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,for what it is it works it is plastic and has a little give to it if you need it just remember that it actually is made for many different vehicles in a wide year range so you will have to dremel / break off specific pieces of it to fit your vehicle i used it to install a radio for the first time after researching how to do it being a novice for audio installation it took me a little bit to figure out you actually had to break pieces off of it for it to work properly ah well that is my fault and not the product vehicle installed in was a 2001 chevy malibu,113,109
3619,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,metra makes kits for almost every make and model car out there this one was for a cadillac escalade and a pioneer avic-z build quality is good and installation was straightforward it really depends on the head unit and the car but the metra kits include everything you need to make it happen i used the screws that came from the factory hu so make sure you keep those if you are doing an aftermarket hu install you most definitely should use metra,83,110
3620,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,fits perfect directions are simple and to the point spacers where needed for the radio to match up with the dash,21,111
3621,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,i used this kit to install a double din pioneer dvd player it worked perfectly i have installed about 10 different cd and dvd players in various cars and trucks this kit is great quality and the included instructions were well written highly recommended,44,112
3622,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,unless you really need a super universal adapter do not get this it says it will fit a 2004 envoy but it will also fit about a dozen other vehicles i had to cut off all the other fittings before it would fit in the mount hole although it did have the correct mounting tabs,54,113
3623,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,this was used to install a double din radio in my 2002 chevy trailblazer i did not need 98 of the kit only parts i needed were the side tabs shown in the picture they bolt directly to my radio with no surround if i used the surround i would have had to cut up the factory fascia panel to accommodate that surround piece i decided against that and blacked out the metal mounting cage for the aftermarket radio instead amazon is the only way to go with this kit because the kit is dirt cheap buying in a store it can cost upwards of 2500 or more parts worked flawlessly,111,114
3624,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,it does not work on 08 silverado it says 90 and up but only goes to early 07 model will not work on new body style,26,115
3625,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,it is ok but i broke it trying to install it a little flimsy and need need seven more words to finish this review but that is all i have to say,30,116
3626,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,well i accidentally ordered this one when i ordered the metra 70 - 1858 wiring harness for gm 88 - 2005 vehicles the wiring harness worked perfectly but this thing was a pain in the rear-end to get those tabs to break off i gave up and ended up ordering the metra 95 - 2001 instead and it worked perfectly,54,117
3627,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,i got it the same day i got my hu pretty darn fast i must say very easy to install only minor cutting needed to be done to get the fit on my car the only thing i did not like too much about it is that it feels kinda like flimsy plastic granted once in place the hu feels sturdy and does not move around but it did not feel as strong when i first opened it from the box still is not a bad buy if your looking for a cheap installation kit,92,118
3628,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,it was a perfect fit it made the install look clean very easy to install it was a sterdy unit,20,119
3629,Cell_Phones_and_Accessories,B0021K4ISC,2.0,negative,the plastic on this is very weak and one side broke when trying to screw it into my dash extremely poor quality you get what you pay for,28,120
3630,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,i purchased this because i surprised my wife with a new pioneer stereo / navigation system for her car clearly i need an after market install kit and this fit the bill it worked like a champ and did not break the bank,40,121
3631,Cell_Phones_and_Accessories,B0021K4ISC,1.0,negative,bought this figuring it would work pretty good with the pioneer stereo i was putting wrong it did not fit in the hole right without breaking off the little wings on the sides to fill space it is not even big to fill the front space that gm has in the dash opening on the 2008 gmc sierra the mounting screw holes do not match up total waste should have measured,71,122
3632,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,you will pay twice as much for one of these kits at best buy to be honest this is not worth more than the 10 it is here on amazon it is just a few pieces of rather soft plastic i used this to install a jvc kwr500 into a chevy malibu 03 the directions are not the best i actually had to cut more of the plastic off than it shows in the manual for my install i cut off the plastic pieces i did not need but then i also took a dremel and smoothed down the areas where i had cut so nothing would catch the sides as i slid it into the dash for my install i did not need the front bezel if you get confused about what pieces to cut just take a look at your oem mounting pieces and see how they are aligned that should give you enough guidance to finish the job,155,123
3633,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,i used this kit for installing a double dinin my 2005 chevy colorado since theis made for so many different vehicles you have to cut off the plastic tabs off for whatever other vehicles you are not using it for which kind of sucks and is confusing at first also the instructions are not the greatest i had to read them over several times to make sure i was doing the right thing so i did not screw something up also when i was screwing the bracket into my dash the plastic cracked from the pressure it did fit and get the job done but next time i would pay a little extra for a better kit,120,124
3634,Cell_Phones_and_Accessories,B0021K4ISC,3.0,neutral,the old saying that you get what you pay for is so true it did the job however took a lot of manipulation to get it to work and you have to break off the unused tabs and be very very carefull to not break off the ones that you do need,51,125
3635,Cell_Phones_and_Accessories,B0021K4ISC,5.0,positive,used this product to install pioneer avic z130 bt into a 2003 trailblazer the product provided the necessary side brackets for the mount i did have to remove two unused screw tabs as they were blocking my dash panel from going in i do not find this to be a defect when it works for so many different applications,59,126
3636,Cell_Phones_and_Accessories,B0021K4ISC,4.0,positive,this installation kit worked out fine installing a pioneer avh-p4300dvd 7 in-dash double-din dvd av receiver with ipod / iphone control pandora head unit in my 2003 yukon xl denali only reason i did not give it five stars is the directions are a bit lacking they are definitely geared towards people who are already experienced installing stereos I have done about 15 in my life not the first timer the guide book leads you all over the book from one section to another and is not intuitive also the picture that shows you which tabs to remove for your vehicle is poor it is very difficult to tell in the small black and white drawing what is what in my case all but 2 or 3 of the tabs needed to be removed or cut off the side brackets it does not tell you how to do this but a set of wire cutters should do the trick they did not need to be perfectly flush in my case also one of the tabs was not needed but was not indicated for removal in fact the left bracket in the image only had two arrows but required about 8 or 9 tabs to be removed recommend you look at your dash before cutting and match their picture with what mounting holes you have available measure twice cut once,225,127
